SciName,keyID,Category,CommonName,Token,plantneeds_lightfull,plantneeds_lightpartialsun,plantneeds_lightshade,plantneeds_moisturelow,plantneeds_moisturemed,plantneeds_moisturehigh,plantneeds_seasonalwet,plantneeds_aquatic,plantneeds_uniquesoils_acid,plantneeds_uniquesoils_basic,plantneeds_uniquesoils_clay,plantneeds_uniquesoils_welldrained,plantneeds_uniquesoils_gravel,plantneeds_uniquesoils_peat,plantneeds_uniquesoils_silt,plantneeds_uniquesoils_rocky,plantneeds_uniquesoils_shale,plantneeds_uniquesoils_mesic,plantneeds_uniquesoils_loam,plantneeds_uniquesoils_adaptable,plantneeds_uniquesoils_someorganicmaterial,plantneeds_uniquesoils_rich,plantneeds_uniquesoils_sand,plantneeds_uniquesoils_moist,plantneeds_uniquesoils_mucky,plantneeds_uniquesoils_xeric,plantneeds_uniquesoils_decayingleaf,plantneeds_uniquesoils_poor,GHSpreadRapidly,GHDeerResistant,GHGroundhogResistant,bloomsJan,bloomsFeb,bloomsMar,bloomsApr,bloomsMay,bloomsJun,bloomsJul,bloomsAug,bloomsSep,bloomsOct,bloomsNov,bloomsDec,PCHeightLow,PCHeightHigh,PCSpreadLow,PCSpreadHigh,PCBloomTime,PCGroundCover,Albemarle_County,Charlottesville_City,Buckingham_County,Culpeper_County,Fluvanna_County,Greene_County,Louisa_County,Madison_County,Nelson_County,Orange_County,Virginia,United_States,Disputed,Fauquier_County,Rappahannock_County
Viburnum prunifolium,1614,5.0,blackhaw viburnum,VIPR,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,12.0,16.0,8.0,12,"04,05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Xanthorhiza simplicissima,1623,5.0,yellow root,XASI,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.0,3.0,1.0,6,"04,05",Y,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False
Acer pensylvanicum,1095,6.0,"snakebark,goosefoot,striped maple,whistlewood,moosewood",ACPE,,True,True,,True,True,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,True,True,False,False,False,False,False,False,False,15.0,25.0,12.0,20,"04,05",,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True
Acer spicatum,1099,6.0,mountain maple,ACSP2,,True,True,,True,,True,,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,,,False,False,True,True,True,False,False,False,False,False,False,False,10.0,35.0,10.0,35,"03,04,05",,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True
Alnus incana,1112,6.0,"gray,speckled alder",ALIN2,True,True,True,,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,15.0,25.0,15.0,25,"03,04,05", ,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
Amelanchier arborea,1115,6.0,"downy serviceberry,shadbush",AMAR3,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,15.0,30.0,15.0,20,"03,04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Amelanchier canadensis,1116,6.0,Canada serviceberry,AMCA4,True,True,True,,True,True,,,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,False,False,False,True,True,False,False,False,False,False,False,False,15.0,25.0,15.0,20,"04,05",,True,True,False,True,True,False,True,False,False,False,True,True,False,True,False
Amelanchier laevis,1117,6.0,"Allegheny serviceberry,smooth shadbush",AMLA,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,12.0,40.0,15.0,40,"04,05", ,True,True,True,False,False,False,False,False,True,False,True,True,False,True,False
Aralia spinosa,1130,6.0,devil's walkingstick,ARSP2,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,8.0,30.0,6.0,10,"07,08", ,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True
Asimina triloba,1144,6.0,paw paw,ASTR,True,True,True,True,True,True,True,,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,15.0,20.0,20.0,30,"04,05,06",,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Carpinus caroliniana,1195,6.0,"American hornbeam,ironwood,blue beech",CACA18,False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,35.0,45.0,20.0,35,"03,04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Castanea pumila,1201,6.0,"Allegheny chinkapin,chinquapin",CAPU9,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,12.0,36.0,12.0,20,"03,04,05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Celtis laevigata,1205,6.0,"sugarberry,southern hackberry",CELA,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,60.0,80.0,60.0,80,"03,04,05", ,False,False,True,True,True,False,True,False,False,True,True,True,False,True,True
Cercis canadensis,1208,6.0,eastern redbud,CECA4,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,20.0,30.0,20.0,30,"04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Chionanthus virginicus,1215,6.0,"American fringetree,old man's beard",CHVI3,True,True,True,,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,20.0,35.0,15.0,20,"05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Cornus alternifolia,1230,6.0,"alternate leaf,Pagoda dogwood",COAL2,True,True,True,,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,20.0,35.0,20.0,30,"05,06", ,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True
Cornus florida,1232,6.0,flowering dogwood,COFL2,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,20.0,40.0,15.0,30,"03,04,05", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Cornus stricta,1233,6.0,stiff dogwood,COFO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,, ,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Crataegus crus-galli,1237,6.0,"cockspur hawthorn,hog apple",CRCR2,True,True,True,True,,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,25.0,35.0,25.0,35,"04,05", ,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False
Crataegus flava,1238,6.0,"October,summer,or yellowleaf hawthorn",CRFL2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,12.0,20.0,12.0,20,"03,04,05", ,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Crataegus phaenopyrum,1239,6.0,Washington hawthorn,CRPH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,, ,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Crataegus viridis,1240,6.0,green hawthorn,CRVI2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,, ,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Euonymus atropurpureus,1288,6.0,"eastern wahoo,burning bush,spindle tree",EUAT5,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.0,15.0,20.0,25,6, ,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
Ilex vomitoria,1340,6.0,"Yaupon,Cassin holly",ILVO,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,10.0,20.0,8.0,12,"04,05", ,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
Magnolia tripetala,1385,6.0,umbrella magnolia,MATR,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,15.0,30.0,15.0,30,"04,05,06", ,True,True,True,False,False,True,False,True,True,False,True,True,False,False,False
Magnolia virginiana,1386,6.0,Sweetbay magnolia,MAVI2,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,10.0,35.0,10.0,35,"05,06", ,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False
Ostrya virginiana,1414,6.0,eastern hop hornbeam,OSVI,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0,40.0,20.0,30,6, ,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True
Prunus americana,1475,6.0,American wild plum,PRAM,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,,,,False,False,False,True,True,False,False,False,False,False,False,False,15.0,25.0,15.0,25,"04,05",,True,True,False,False,True,False,False,False,True,True,True,True,False,True,False
Prunus angustifolia,1476,6.0,Chickasaw plum,PRAN3,True,,True,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,4.0,20.0,4.0,20,"02,03,04,05", ,True,True,True,False,True,False,True,False,True,False,True,True,False,True,False
Prunus pensylvanica,1477,6.0,"pin, fire cherry",PRPE2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,, ,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True
Prunus virginiana,1479,6.0,chokecherry,PRVI,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8.0,25.0,15.0,20,"04,05", ,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True
Quercus ilicifolia,1489,6.0,"bear,scrub,turkey oak",QUIL,,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,12.0,20.0,12.0,20,"03,04,05,06", ,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Quercus marilandica,1490,6.0,blackjack oak,QUMA3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,20.0,40.0,20.0,40,, ,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
Sorbus americana,1567,6.0,American mountain ash,SOAM3,True,True,True,,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,15.0,30.0,15.0,25,"05,06", ,True,True,False,True,False,True,False,True,True,False,True,True,False,False,True
Malus coronaria,1634,6.0,"wild,sweet crabapple",MACO5,True,True,,,True,,True,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,True,True,False,False,False,False,False,False,10.0,25.0,10.0,25,"05,06",,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True
